2025-12-23 12:26:43.391 W/Thanox-Core: ServiceManager#addService: device_policy
2025-12-23 12:26:43.394 W/Thanox-Core: ServiceManager#addService: statusbar
2025-12-23 12:26:43.394 W/Thanox-Core: ServiceManager#addService: statusbar
2025-12-23 12:26:43.408 W/Thanox-Core: ServiceManager#addService: enterprise_license_policy
2025-12-23 12:26:43.409 W/Thanox-Core: ServiceManager#addService: enterprise_license_policy
2025-12-23 12:26:43.409 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_enterprise_license_policy
2025-12-23 12:26:43.409 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_enterprise_license_policy
2025-12-23 12:26:43.409 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_enterprise_license_policy
2025-12-23 12:26:43.409 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_enterprise_license_policy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: application_policy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: application_policy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: application_policy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: application_policy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: profilepolicy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: profilepolicy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: profilepolicy
2025-12-23 12:26:43.412 W/Thanox-Core: ServiceManager#addService: profilepolicy
2025-12-23 12:26:43.415 W/Thanox-Core: ServiceManager#addService: remoteinjection
2025-12-23 12:26:43.415 W/Thanox-Core: ServiceManager#addService: remoteinjection
2025-12-23 12:26:43.415 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_remoteinjection
2025-12-23 12:26:43.415 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_remoteinjection
2025-12-23 12:26:43.415 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_remoteinjection
2025-12-23 12:26:43.415 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_remoteinjection
2025-12-23 12:26:43.417 W/Thanox-Core: ServiceManager#addService: restriction_policy
2025-12-23 12:26:43.417 W/Thanox-Core: ServiceManager#addService: restriction_policy
2025-12-23 12:26:43.417 W/Thanox-Core: ServiceManager#addService: restriction_policy
2025-12-23 12:26:43.417 W/Thanox-Core: ServiceManager#addService: restriction_policy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: password_policy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: password_policy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_password_policy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_password_policy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_password_policy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_password_policy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: edm_proxy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: edm_proxy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: edm_proxy
2025-12-23 12:26:43.418 W/Thanox-Core: ServiceManager#addService: edm_proxy
2025-12-23 12:26:43.419 W/Thanox-Core: ServiceManager#addService: enterprise_policy
2025-12-23 12:26:43.419 W/Thanox-Core: ServiceManager#addService: enterprise_policy
2025-12-23 12:26:43.421 W/Thanox-Core: ServiceManager#addService: enterprise_license_policy
2025-12-23 12:26:43.421 W/Thanox-Core: ServiceManager#addService: enterprise_license_policy
2025-12-23 12:26:43.421 W/Thanox-Core: ServiceManager#addService: enterprise_license_policy
2025-12-23 12:26:43.421 W/Thanox-Core: ServiceManager#addService: enterprise_license_policy
2025-12-23 12:26:43.425 W/Thanox-Core: ServiceManager#addService: knoxcustom
2025-12-23 12:26:43.425 W/Thanox-Core: ServiceManager#addService: knoxcustom
2025-12-23 12:26:43.425 W/Thanox-Core: ServiceManager#addService: knoxcustom
2025-12-23 12:26:43.425 W/Thanox-Core: ServiceManager#addService: knoxcustom
2025-12-23 12:26:43.426 W/Thanox-Core: ServiceManager#addService: dar
2025-12-23 12:26:43.426 W/Thanox-Core: ServiceManager#addService: dar
2025-12-23 12:26:43.426 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_dar
2025-12-23 12:26:43.426 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_dar
2025-12-23 12:26:43.426 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_dar
2025-12-23 12:26:43.426 W/Thanox-Core: ServiceManager#addService: #LAZY_PRE_ADD#_dar
2025-12-23 12:26:43.429 W/Thanox-Core: ServiceManager#addService: content_capture
2025-12-23 12:26:43.429 W/Thanox-Core: ServiceManager#addService: content_capture
2025-12-23 12:26:43.430 W/Thanox-Core: ServiceManager#addService: texttospeech
2025-12-23 12:26:43.430 W/Thanox-Core: ServiceManager#addService: texttospeech
2025-12-23 12:26:43.431 W/Thanox-Core: ServiceManager#addService: wearable_sensing
2025-12-23 12:26:43.431 W/Thanox-Core: ServiceManager#addService: wearable_sensing
2025-12-23 12:26:43.432 W/Thanox-Core: ServiceManager#addService: on_device_intelligence
2025-12-23 12:26:43.432 W/Thanox-Core: ServiceManager#addService: on_device_intelligence
2025-12-23 12:26:43.433 W/Thanox-Core: ServiceManager#addService: speech_recognition
2025-12-23 12:26:43.433 W/Thanox-Core: ServiceManager#addService: speech_recognition
2025-12-23 12:26:43.433 W/Thanox-Core: ServiceManager#addService: app_prediction
2025-12-23 12:26:43.434 W/Thanox-Core: ServiceManager#addService: app_prediction
2025-12-23 12:26:43.437 W/Thanox-Core: ServiceManager#addService: semclipboard
2025-12-23 12:26:43.438 W/Thanox-Core: ServiceManager#addService: semclipboard
2025-12-23 12:26:43.438 W/Thanox-Core: ServiceManager#addService: semclipboard
2025-12-23 12:26:43.438 W/Thanox-Core: ServiceManager#addService: semclipboard
2025-12-23 12:26:43.439 W/Thanox-Core: ServiceManager#addService: contextual_search
2025-12-23 12:26:43.439 W/Thanox-Core: ServiceManager#addService: contextual_search
2025-12-23 12:26:43.462 W/Thanox-Core: ServiceManager#addService: scontext
2025-12-23 12:26:43.463 W/Thanox-Core: ServiceManager#addService: scontext
2025-12-23 12:26:43.463 W/Thanox-Core: ServiceManager#addService: scontext
2025-12-23 12:26:43.463 W/Thanox-Core: ServiceManager#addService: scontext
2025-12-23 12:26:43.505 W/Thanox-Core: ServiceManager#addService: motion_recognition
2025-12-23 12:26:43.505 W/Thanox-Core: ServiceManager#addService: motion_recognition
2025-12-23 12:26:43.505 W/Thanox-Core: ServiceManager#addService: motion_recognition
2025-12-23 12:26:43.505 W/Thanox-Core: ServiceManager#addService: motion_recognition
2025-12-23 12:26:43.508 W/Thanox-Core: ServiceManager#addService: network_management
2025-12-23 12:26:43.508 W/Thanox-Core: ServiceManager#addService: network_management
2025-12-23 12:26:43.508 W/Thanox-Core: ServiceManager#addService: network_management
2025-12-23 12:26:43.508 W/Thanox-Core: ServiceManager#addService: network_management
2025-12-23 12:26:43.509 W/Thanox-Core: ServiceManager#addService: font
2025-12-23 12:26:43.510 W/Thanox-Core: ServiceManager#addService: font
2025-12-23 12:26:43.511 W/Thanox-Core: ServiceManager#addService: textservices
2025-12-23 12:26:43.511 W/Thanox-Core: ServiceManager#addService: textservices
2025-12-23 12:26:43.513 W/Thanox-Core: ServiceManager#addService: textclassification
2025-12-23 12:26:43.513 W/Thanox-Core: ServiceManager#addService: textclassification
2025-12-23 12:26:43.515 W/Thanox-Core: ServiceManager#addService: network_score
2025-12-23 12:26:43.515 W/Thanox-Core: ServiceManager#addService: network_score
2025-12-23 12:26:43.535 W/Thanox-Core: ServiceManager#addService: netstats
2025-12-23 12:26:43.535 W/Thanox-Core: ServiceManager#addService: netstats
2025-12-23 12:26:43.539 W/Thanox-Core: ServiceManager#addService: netpolicy
2025-12-23 12:26:43.539 W/Thanox-Core: ServiceManager#addService: netpolicy
2025-12-23 12:26:43.539 W/Thanox-Core: ServiceManager#addService: netpolicy
2025-12-23 12:26:43.539 W/Thanox-Core: ServiceManager#addService: netpolicy
2025-12-23 12:26:43.540 W/Thanox-Core: ServiceManager#addService: urspservice
2025-12-23 12:26:43.540 W/Thanox-Core: ServiceManager#addService: urspservice
2025-12-23 12:26:43.540 W/Thanox-Core: ServiceManager#addService: urspservice
2025-12-23 12:26:43.540 W/Thanox-Core: ServiceManager#addService: urspservice
